time,FailOnTouchObstacleShort_pos_x,FailOnTouchObstacleShort_pos_y,FailOnTouchObstacleShort_pos_z,FailOnTouchObstacleShort_rot_x,FailOnTouchObstacleShort_rot_y,FailOnTouchObstacleShort_rot_z
830.3556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.3667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.3778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.3889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.4889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.5889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6223,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6334,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.6889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7444,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.7889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8112,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8223,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8334,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.8889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
830.9889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.0889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1223,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1334,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.1889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2444,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.2889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3112,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3223,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3334,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.3889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4111,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4222,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4333,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4445,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4556,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4667,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4778,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
831.4889,0.2175,0.79,-0.105,-0.0022,-0.0022,-0.0022
