time,FailOnTouchObstacleMed_pos_x,FailOnTouchObstacleMed_pos_y,FailOnTouchObstacleMed_pos_z,FailOnTouchObstacleMed_rot_x,FailOnTouchObstacleMed_rot_y,FailOnTouchObstacleMed_rot_z
242.9444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
242.9556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
242.9667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
242.9778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
242.9889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.0889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.1889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.2889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.3889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.4889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.5889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.6889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.7889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.8889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
243.9889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.0889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.1889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.2889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.3889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.4889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.5889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.6889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.7889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.8889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
244.9889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.0889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.1889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2444,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.2889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3222,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3333,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3445,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3556,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3667,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3778,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.3889,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.4,-0.2438,0.79,-0.1476,0.0,0.0,0.0
245.4111,-0.2438,0.79,-0.1476,0.0,0.0,0.0
