time,FailOnTouchObstacleShort-1_pos_x,FailOnTouchObstacleShort-1_pos_y,FailOnTouchObstacleShort-1_pos_z,FailOnTouchObstacleShort-1_rot_x,FailOnTouchObstacleShort-1_rot_y,FailOnTouchObstacleShort-1_rot_z
798.8334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.8445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.8556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.8667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.8778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.8889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
798.9889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0444,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.0889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1223,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.1889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2444,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.2889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3112,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3223,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.3889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.4889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5444,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.5889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6223,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.6889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7444,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.7889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8112,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8223,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.8889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
799.9889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0222,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0333,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0444,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0778,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.0889,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1111,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1223,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1334,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1445,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1556,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
800.1667,0.1525,0.79,0.0551,-0.0022,-0.0022,-0.0022
